#NAME	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_malaysiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71425E-05	0	0	0	2.37091E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_metallidurans	6.23721E-06	0	0	0	0	2.97089E-06	0.00019661	1.545E-05	6.54139E-05	8.6389E-06	1.15065E-05	0	9.17803E-05	0	1.31003E-06	7.76102E-05	0	1.84868E-06	9.69719E-06	1.65607E-06	0	0	0	0	1.3301E-06	0	0	4.1202E-06	0	0	0	0	3.50209E-05	0	0.000108771	0	5.37171E-06	0	2.87968E-06	1.34266E-05	4.49172E-06	1.1196E-06	0	0	1.47343E-05	9.9752E-07	0	0	1.21578E-06	4.73044E-06	6.05543E-05	5.55075E-05	0	0	9.57868E-06	0	1.57808E-06	0	0	0	0	0	8.9787E-06	0	3.48291E-06	1.83403E-05	0	0	0	0	3.24723E-05	0.000121336	6.88944E-05	0.000107118	1.66292E-05	7.44912E-06	5.71302E-06	1.57258E-06	2.93773E-06	2.61917E-06	3.12412E-06	2.43868E-06	0	9.10361E-06	7.38875E-06	4.65118E-06	3.13775E-06	1.83547E-06	4.94342E-06	6.89718E-06	1.19806E-06	6.21029E-06	3.27832E-06	2.07009E-06	0	0	0	0	0	0	1.98244E-05	0	2.76671E-05	0	4.30164E-05	0	2.82205E-05	1.12755E-05	1.02673E-05	2.08962E-05	1.37703E-05	0	0	1.76522E-06	1.68775E-06	2.03827E-06	0	3.98808E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_nantongensis	0	0	0.00012909	0	6.12889E-06	0	6.64222E-05	0	0	0	5.20532E-06	0	0	0	0	0	0	0	6.2062E-06	1.35912E-05	0	0	0	0	0	0	0	2.70177E-06	0	0	0	0	0	0	0	0	0	0	0.000108633	0	0	2.55908E-06	0	0	0	0	0	0	0	0	0	0	6.43575E-05	0	3.10167E-05	0	0	0	0	0	4.2028E-06	0	5.32071E-06	0	0	0	2.0651E-06	0	0	0	0	0	2.84326E-05	9.59265E-05	0	2.00553E-06	3.51012E-07	0	0	1.52681E-06	3.30337E-06	4.65721E-06	0	3.1694E-06	6.45739E-06	1.1783E-05	5.0789E-06	0	0	1.53271E-06	1.22959E-06	0	2.53805E-06	0	0	0	0	2.4187E-05	0	0	0	0	0	0	0.000265268	9.87441E-07	3.45928E-05	0	0	0	2.21522E-05	1.89493E-05	0	2.03981E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_necator	0	0	0.000230268	9.58533E-06	3.75642E-06	0	0.000130188	2.18875E-05	1.50955E-05	9.21483E-06	3.56153E-06	1.27528E-05	5.88335E-05	0	1.88317E-06	4.45305E-05	0	8.77338E-07	1.15073E-05	1.19922E-06	0	0	4.48772E-05	0	0	3.3407E-05	0	7.49741E-06	8.00333E-06	0	3.65479E-05	1.1795E-06	0	0	4.7368E-05	0	3.50329E-06	3.05175E-05	1.68809E-06	0	1.43735E-06	1.03963E-06	0	0	9.44505E-06	2.66005E-06	0	0	0	0	0.000123127	1.65801E-05	0	5.76051E-07	1.45961E-05	2.42087E-06	0	8.33862E-07	0	0	6.69334E-06	0	6.65089E-06	7.48498E-06	3.95786E-06	0	0	2.545E-05	6.17249E-06	1.05541E-05	0	4.76679E-05	2.51519E-05	3.67718E-05	9.18329E-06	7.11487E-06	2.96544E-06	9.6774E-07	2.17961E-06	1.29096E-06	1.80533E-06	2.45562E-06	0	7.48519E-06	6.08485E-06	1.42636E-05	6.78073E-06	1.05403E-06	3.84488E-06	3.9931E-06	1.22959E-06	3.4286E-06	2.74956E-06	1.27028E-06	4.13734E-06	3.69662E-06	0	8.56622E-06	0	0	2.21118E-05	0	2.37147E-05	1.45209E-05	5.73552E-05	7.5957E-07	2.82205E-05	2.75622E-05	1.38213E-05	1.94036E-05	3.11328E-05	1.49298E-05	0	8.23769E-07	1.3502E-06	4.55358E-07	8.25304E-05	6.97913E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_oxalaticus	5.45756E-06	4.29081E-06	0.000167468	2.57606E-05	5.53577E-06	2.4616E-05	7.43929E-05	0	1.76114E-05	2.3613E-05	6.38336E-05	2.17269E-05	4.00068E-05	0.000462281	7.36892E-06	4.07136E-05	0	1.47581E-05	2.28854E-05	1.60467E-05	5.44369E-06	8.41677E-05	0	3.88299E-05	1.05078E-05	2.59832E-05	2.5065E-06	6.47749E-05	0.000243835	0.000265187	2.43652E-05	4.71799E-06	2.96331E-05	2.6939E-06	4.03505E-05	0.000177283	1.05099E-05	0	0	7.58893E-06	1.83262E-05	1.35152E-05	0	8.03288E-06	9.82285E-06	1.1139E-05	1.1712E-05	0	3.26741E-06	5.56523E-06	9.68869E-05	2.81142E-05	1.72667E-05	2.37954E-05	2.78238E-05	1.08008E-05	4.8777E-06	9.02088E-06	0	2.69957E-05	1.63442E-05	0	0	2.38158E-05	3.76788E-05	1.65062E-05	3.25828E-05	4.24166E-05	2.46899E-05	2.35068E-05	0	8.01687E-05	5.46781E-05	0.000102322	5.70853E-06	1.44207E-05	1.56624E-05	1.52419E-05	1.42622E-05	2.28774E-05	1.75156E-05	2.33369E-05	4.79178E-05	1.55773E-05	9.43773E-06	1.95349E-05	1.81351E-05	1.47928E-05	2.1163E-05	1.3633E-05	1.8302E-05	1.39732E-05	1.42765E-05	0.00011823	0	4.43595E-06	0	1.36052E-05	1.28006E-05	0	1.98244E-05	0	3.95244E-05	2.42014E-05	7.88634E-05	3.49402E-06	1.72964E-05	3.82113E-05	7.8979E-06	3.73146E-05	1.67638E-05	9.76177E-06	1.12851E-06	3.56966E-06	3.82557E-06	4.57526E-06	3.30122E-05	4.41537E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_pauculus	5.06773E-06	0	0.000265158	3.11523E-05	4.15183E-06	3.60751E-06	0.000140815	1.8025E-05	2.89331E-05	2.3613E-05	8.21892E-06	2.73948E-05	5.64802E-05	0	2.04692E-06	1.90845E-05	0	8.93005E-06	1.70671E-05	8.68007E-06	1.28532E-06	6.88645E-05	4.03894E-05	2.45658E-05	0	3.3407E-05	0	7.42987E-05	2.50771E-05	0	3.65479E-05	1.36096E-05	4.31026E-05	0	5.96486E-05	0	4.20395E-06	6.1035E-05	0	7.58893E-06	1.34752E-05	1.19957E-06	0	1.09018E-05	1.81345E-05	4.54426E-06	0	0	2.58354E-06	1.69739E-05	4.03695E-05	4.90196E-05	0	3.72218E-06	1.96135E-05	9.49728E-06	3.77782E-06	2.04675E-06	0	0	3.73582E-06	0	3.32544E-06	1.22481E-05	5.69931E-06	2.93444E-05	0	0	4.01212E-05	1.10338E-05	2.74766E-05	0.000104003	4.04618E-05	7.19449E-05	1.29062E-05	1.03619E-05	5.25307E-06	9.37498E-06	2.79559E-06	9.11123E-06	4.03319E-06	2.52844E-05	0	9.37334E-06	9.43773E-06	1.89148E-05	1.27637E-05	7.01476E-06	6.04196E-06	5.20314E-06	2.22273E-06	7.69818E-06	4.17721E-06	3.71675E-06	0	1.03505E-05	0	1.36052E-05	0	0	2.51618E-05	0	4.34769E-05	0	5.49654E-05	0.000227947	3.18618E-05	3.69584E-05	2.17192E-05	2.16425E-05	1.73625E-05	4.53635E-05	0	2.11826E-06	3.03796E-06	1.73036E-05	5.42343E-05	7.26399E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_pinatubonensis	3.89826E-06	0	9.07118E-05	0	0	0	7.1736E-05	0	1.88694E-05	1.67019E-05	0	0	0	0	0	1.39953E-05	0	2.41268E-06	8.79212E-06	0	0	0	0	0	0	0	0	1.55352E-06	0	0	0	0	0	0	3.68418E-05	0	0	0	0	0	1.43735E-06	0	0	5.73777E-06	4.15582E-06	7.75849E-07	0	0	0	0	0	7.92964E-06	0	0	0	0	0	1.81934E-06	0	0	0	0	0	8.16543E-06	5.38269E-06	0	0	0	0	5.75678E-06	0	0	1.09356E-05	6.23522E-05	0	5.96885E-06	8.09748E-06	1.39113E-06	1.46887E-06	8.93745E-07	1.61328E-06	1.9645E-06	0	2.5625E-06	1.86271E-06	0	1.43592E-06	1.43566E-06	1.13085E-06	1.49237E-06	4.57156E-07	0	0	5.6457E-07	0	0	0	1.00779E-05	0	0	0	0	1.71273E-05	0	0	4.48146E-06	0	1.19019E-05	6.31832E-06	0	6.58579E-06	0	0	5.88406E-07	0	0	0	2.2789E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_sp._USMAA2-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30998E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131578	0	0	0	3.29674E-05	0	0	3.99857E-06	7.18238E-05	0	1.77567E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12828E-05	0	0	0	0	0	0	0	0	0	0	7.67412E-05	0	4.05882E-06	0	0	2.51129E-06	0	0	0	0	5.66447E-06	1.13625E-05	0	0	9.44994E-07	0	5.36447E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152947	0	5.09789E-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_sp._USMAHM13	0	0	0.000300047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00164E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0625E-06	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus_taiwanensis	0	4.02263E-06	0.000558227	2.99542E-05	5.93119E-06	6.3662E-06	0.000201924	5.9225E-05	5.40923E-05	4.20427E-05	2.08213E-05	2.73948E-05	9.41336E-05	0	7.69642E-06	5.34365E-05	0	7.26937E-06	4.55122E-05	3.36924E-06	1.1341E-06	8.79935E-05	8.52666E-05	0	3.72429E-06	5.93901E-05	8.35501E-07	6.106E-05	7.84326E-05	0	0.000106163	2.54045E-06	0	1.8249E-06	0.000129823	0	5.83882E-06	0.00012207	0	1.05078E-05	1.50323E-05	3.59871E-06	0	2.40986E-05	2.07791E-05	6.31763E-06	0	0	2.35558E-06	2.36522E-05	0.000228088	5.19031E-05	0	1.81678E-06	2.28064E-05	5.77285E-06	1.18117E-05	7.65637E-06	0	7.69378E-05	1.33867E-05	0	7.31598E-06	2.65377E-05	2.01059E-05	3.57635E-05	6.42477E-06	0.000112404	3.14797E-05	3.16623E-05	0.000114902	0.000164671	7.21751E-05	0.000204643	2.18413E-05	3.63861E-05	1.27696E-05	6.47176E-06	7.96031E-06	1.01912E-05	6.4531E-06	9.55152E-06	3.74358E-05	2.46135E-05	2.06761E-05	2.97675E-05	1.97572E-05	1.84637E-05	1.23747E-05	8.10721E-06	3.95677E-06	8.40977E-06	2.52219E-05	4.23428E-06	0	0.000241759	0	1.71324E-05	0	0	4.80361E-05	0	9.61761E-05	4.9613E-05	9.08124E-05	3.94976E-06	6.28133E-05	5.26188E-05	2.60631E-05	0.000140303	3.35276E-05	1.43555E-05	0	5.88406E-06	1.80027E-06	2.19005E-06	0.000122617	4.98509E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ephemeroptericola;s__Ephemeroptericola_cinctiostellae	0	0	0	0	0	0	0	0	0	6.33519E-06	3.0136E-06	0	0	0	0	0	0	4.26136E-06	0	0	0	0	0	0	2.12816E-06	0	0	5.13336E-06	0	0	0	2.54045E-06	0	0	0	0	3.26974E-06	0	0	0	9.16311E-06	7.99714E-07	0	0	7.17824E-06	0	0	0	1.74769E-06	0	0	0	0	8.55215E-06	0	0	1.14769E-06	0	0	0	0	0	0	0	0	0	2.52402E-06	0	4.38246E-05	0	0	0	0	0	0	2.96055E-06	3.4375E-06	0	1.6584E-06	2.06058E-06	8.09198E-06	4.42012E-06	0	3.57401E-06	2.04898E-06	4.3411E-06	9.57279E-07	5.45189E-07	1.35702E-06	8.87356E-07	1.45029E-06	8.40977E-07	1.53341E-06	3.15218E-06	0	0	0	0	0	0	0	0	0	0	0	1.21531E-06	0	0	0	0	0	5.74222E-06	0	1.0199E-06	0	1.69133E-06	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;s__Lautropia_mirabilis	0.00931878	3.62037E-05	0.000108156	0.011404748	0.001792404	0.001693196	0.000629683	0.060490615	0.000618916	0.016669623	0.073773586	0.004952319	0.000703649	0.067232961	0.015808698	0.012336207	0.000742009	0.000279996	0.000198211	0.00251882	0.000404269	0.033475781	0.001682893	0.003676159	0.011688746	0.003678477	2.89477E-05	0.000968315	0.003587626	0.053454056	0.00395065	0.000641192	0.002772038	3.69325E-05	0.000170174	0.012680933	0.006931377	0.000697208	7.36801E-05	0.08262479	0.002518238	0.00349571	0.047253832	0.003074296	0.000721224	0.002545838	0.000971121	0.000255506	0.002377385	0.003237432	0.00086189	0.005884511	0.001893053	3.67787E-05	0.002087696	0.00024246	4.05518E-05	0.003635565	0.003794152	0.001274198	1.3231E-05	0.000154382	0.00042998	0.007808194	0.015261815	0.012827484	2.8682E-05	0.002137799	0.010880857	0.012170305	0.00566517	9.10023E-05	6.56137E-05	0.030888327	0.003402533	0.004834146	0.001721689	0.000735603	0.000101162	0.000259707	2.15231E-05	0.000126456	0.001033228	0.001606753	0.002499507	0.002323108	0.009456193	0.003743594	0.01170822	7.22792E-05	0.001213214	0.006105818	0.018574884	0.007768014	0.000130068	0.000599592	6.11762E-05	0.004600058	0.017696878	0.001681051	0.000757903	0.000680618	0.004275227	0.001692891	0.001268984	0.002903912	0.000476107	0.014721358	0.019758561	0.032323401	0.104690636	0.008578296	0.00076633	0.008372783	6.67225E-05	0.000616381	0.000120259	0.011406466
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mycetohabitans;s__Paraburkholderia_rhizoxinica	5.45756E-06	0	0	2.03688E-05	0	9.97371E-06	0	2.70375E-05	0	2.53408E-05	0	5.14833E-05	0	0	0	1.39953E-05	0	2.27481E-05	6.4648E-06	2.62115E-05	0	0	0	4.04148E-05	0	0	0	9.86146E-06	1.22718E-05	0	0	0	0	0	0	0	3.50329E-06	0	0	0	1.05406E-05	0	0	6.31154E-06	4.15582E-06	3.32507E-06	0	0	2.96347E-06	1.94783E-06	0	2.09054E-05	0	4.43116E-07	0	6.42463E-06	0	5.68543E-06	0	1.75472E-05	6.38202E-06	0	5.32071E-06	5.03535E-05	9.00808E-05	8.55879E-06	1.83565E-06	0	1.2345E-05	8.63516E-06	0	0	0	1.91853E-05	0	3.79141E-05	2.92913E-06	1.03427E-05	1.44518E-05	3.49057E-05	8.22002E-06	5.90026E-05	0	9.37334E-06	8.38219E-06	3.81397E-05	2.69102E-05	7.9961E-06	1.05654E-05	1.34717E-05	1.33836E-05	4.26958E-06	1.28489E-05	1.00682E-05	0	0	0	0	0	0	0	1.80058E-05	0	0	0	1.97488E-06	1.54757E-05	8.14338E-06	5.92342E-06	0	0	0	0	1.40433E-05	0	1.38776E-06	0	2.42133E-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mycoavidus;s__Mycoavidus_cysteinexigens	0	0	0	0	0	8.91268E-06	0	0	0	0	6.02721E-06	0	0	0	0	0	0	2.56935E-06	1.55155E-06	2.74108E-06	0	0	0	0	2.5937E-06	0	0	3.37721E-06	0	0	0	0	0	0	0	0	0	0	0	0	8.38454E-07	4.55837E-06	0	0	0	2.77089E-06	0	0	0	0	0	0	0	2.17127E-06	0	3.91064E-06	1.19551E-06	0	0	0	0	0	0	6.80453E-06	2.69134E-06	0	3.32711E-06	0	0	0	0	0	0	0	0	1.86228E-06	6.18507E-06	1.57258E-06	3.22203E-06	1.72542E-06	4.64777E-06	2.47256E-06	0	2.02302E-06	1.3039E-06	0	9.04097E-07	2.46789E-05	7.88363E-06	6.3325E-06	2.66412E-06	2.32886E-06	1.10511E-05	6.35141E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54976E-06	0	8.45664E-07	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__Pandoraea_apista	0	4.55898E-06	0.000174446	1.4378E-05	4.74495E-06	0	4.51671E-05	0	1.88694E-05	2.53408E-05	0	1.08635E-05	4.00068E-05	0	1.39191E-06	0	0	3.29002E-06	4.00817E-06	6.51005E-06	0	0	3.36579E-05	0	0	5.19664E-05	0	5.94389E-06	1.17382E-05	0	4.35094E-05	0	0	0	2.10524E-05	0	0	0	0	0	3.41371E-06	9.59657E-07	0	0	0	4.71051E-06	0	0	0	3.6174E-06	0.000113035	0	0	7.53298E-07	1.32277E-05	0	0	1.06128E-05	0	0	0	0	0	0	0.00011367	9.17013E-06	0	5.51416E-05	4.93799E-05	0	4.24638E-05	5.4168E-05	0	5.27596E-05	4.96394E-06	2.61674E-05	1.31932E-06	1.43346E-05	1.42148E-06	9.30984E-07	1.98458E-06	2.67578E-06	2.0964E-05	5.7319E-06	2.73197E-06	0	9.09415E-06	9.99513E-07	1.74474E-06	1.37137E-06	1.403E-06	2.97577E-06	3.48982E-06	1.976E-06	0	0	0	0	0	0	0	0	0	0	0	9.87441E-07	0	1.19019E-05	0	7.08977E-05	0	1.0336E-05	0	1.56908E-06	0	6.72195E-07	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__Pandoraea_faecigallinarum	0	0	3.48892E-05	0	0	0	2.65689E-05	0	0	0	0	2.26716E-05	0	0	1.31003E-06	0	0	4.16736E-06	6.2062E-06	1.4048E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43838E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.96374E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23828E-05	0	2.41619E-05	8.59374E-07	8.70966E-06	0	5.11421E-06	2.0358E-06	3.1669E-06	0	5.12499E-06	1.55226E-06	0	1.23383E-05	9.99513E-07	1.04684E-05	8.87356E-07	1.08772E-06	0	0	2.07009E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31716E-05	0	0	1.29449E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__Pandoraea_norimbergensis	0	0	0.000118623	1.49771E-05	4.94265E-06	2.97089E-06	9.03342E-05	1.41625E-05	1.76114E-05	2.87963E-05	0	0	7.06002E-05	0	3.11132E-06	1.90845E-05	0	8.52271E-06	1.55155E-06	2.45555E-06	1.58774E-06	0	4.93649E-05	0	0	1.85594E-05	0	6.34916E-06	6.93622E-06	0	2.43652E-05	0	0	0	3.3333E-05	0	5.60526E-06	0	0	0	1.33554E-05	0	0	4.01644E-05	0	1.05294E-06	0	0	0	2.50435E-06	0	0	0	0	1.55083E-05	4.3762E-06	0	0	0	0	6.22636E-06	0	1.82899E-05	0	9.29305E-05	7.03043E-06	6.42477E-06	0	2.09864E-05	0	5.49532E-05	2.81674E-05	2.18712E-05	3.03767E-05	6.70132E-06	8.45189E-06	2.29973E-06	8.46772E-07	1.0898E-06	1.06753E-06	1.48524E-06	2.70965E-06	0	1.01826E-05	5.96067E-06	0	6.75414E-06	0	1.58319E-06	1.21003E-06	6.62088E-07	1.29381E-06	2.22079E-06	1.03505E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.38191E-06	0	0	6.6686E-07	0	1.01913E-06	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__Pandoraea_oxalativorans	0	0	0	0	0	1.31568E-05	0	3.21875E-05	0	0	0	5.14833E-05	0	0	1.88317E-06	0	0	5.04469E-05	4.52536E-06	0.00010496	0	0	0	7.84522E-05	0	0	0	4.38362E-05	3.57482E-05	0	0	0	0	0	0	0	0	0	0	0	8.50432E-06	0	0	0	0	0	0	0	8.81442E-06	0	0	3.09977E-05	0	0	0	0	0	4.36641E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.49702E-05	0	0	2.87779E-05	0	2.45917E-05	1.86399E-06	4.23386E-06	3.3168E-06	1.07622E-05	7.65665E-06	5.39898E-05	0	6.94571E-06	0	0	1.86138E-05	2.90222E-05	3.16637E-06	0	1.05934E-05	3.55798E-06	1.63916E-06	8.70379E-06	0	0	0	0	0	0	0	0	0	0	0	2.43062E-06	0	1.37811E-05	0	0	0	1.32071E-05	0	3.64812E-06	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__Pandoraea_pnomenusa	0	0	0.000505893	3.95395E-05	8.30366E-06	0	0.00182794	2.44625E-05	0.000842833	1.78537E-05	8.49289E-06	1.18081E-05	3.76534E-05	0	2.29255E-06	0.000882975	0	1.47894E-05	2.46955E-05	9.47955E-06	0	7.65161E-05	3.1414E-05	0	0	4.08307E-05	0	3.17458E-06	0	0	4.87305E-05	2.72191E-06	0	0	0.00140876	0	0	8.21625E-05	1.88669E-06	0	5.86918E-06	7.35737E-06	4.37189E-05	0	4.3825E-05	1.28015E-05	0	0	0	0	0.000187718	1.7301E-05	0	6.42519E-06	5.42792E-05	0	4.25603E-06	1.29628E-05	0	0	2.84856E-05	0	0	0	0.00016718	0	1.22759E-05	6.3625E-05	0	0	4.99574E-05	0.001373701	0.000874849	0.00129181	0.00016108	3.32345E-05	1.98503E-06	5.68547E-06	4.4066E-06	5.94589E-06	9.47479E-07	1.73756E-05	0	1.61842E-05	2.03035E-05	5.20932E-05	2.98618E-05	1.1449E-06	2.42325E-06	3.79143E-06	1.92321E-06	8.60384E-06	1.1104E-06	2.82285E-06	0	0	0	1.00779E-05	0	0	1.29621E-05	0	0	0	0	9.11484E-07	2.91308E-05	9.39621E-06	9.47748E-06	9.10476E-05	0	0	0	4.1973E-06	0	7.15562E-07	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__Pandoraea_pulmonicola	0	0	7.32672E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29269E-06	6.4648E-06	0	0	0	0	0	0	0	0	1.11448E-05	1.86744E-05	0	0	0	5.11844E-05	0	0	0	0	0	0	0	1.31757E-06	0	0	0	0	0	0	0	0	0	0	1.22549E-05	0	0	0	0	0	0	0	0	3.4245E-06	0	0	0	0	0	0	0	0	1.2473E-05	0	0	0	0	0	1.5137E-05	3.26804E-07	3.50201E-05	1.13719E-06	9.30984E-07	3.58506E-07	2.13385E-06	0	5.66447E-06	1.05554E-06	7.13181E-06	0	1.05403E-06	8.40059E-07	1.1697E-06	1.13501E-06	0	9.51769E-07	7.99808E-07	0	0.000574209	0	0	0	0	0	0	0	0	0	6.68422E-06	0	0	9.08258E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__Pandoraea_sp._XY-2	0	0	0	0	0	0	0	0	0	0	4.10946E-06	0	0	0	0	0	0	7.89604E-06	1.28003E-05	0	0	0	0	4.83392E-05	6.65052E-06	2.41272E-05	0	7.15969E-06	0	0	0	0	0	0	0	0	0	0	0	3.32745E-05	2.75492E-06	0	0	0	0	0	0	0	3.03945E-06	5.84349E-06	0	1.80219E-05	0	0	0	1.2663E-05	0	6.26913E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.91547E-05	2.48197E-06	1.58533E-05	1.83979E-06	0	2.36914E-06	1.55164E-05	4.66057E-06	6.7555E-05	0	1.57121E-05	7.20247E-06	1.95349E-05	1.48378E-05	7.9961E-07	2.81097E-06	0	8.22881E-06	3.81674E-06	0	1.59962E-06	0	0	0	1.05818E-05	0	0	0	0	0	0	0	0	0	0	0	4.10461E-05	0	0	0	0	0	0	0	2.42133E-06
